ra,ano_referencia,fase,genero,inde_ano,prob_risco,nivel_risco
RA-745,2023,1,Masculino,7.668366667,0.9093994964595941,Alto Risco
RA-717,2023,1,Feminino,6.633833333,0.7582792023750067,Alto Risco
RA-718,2023,1,Feminino,8.166866667,0.14223452909491222,Baixo Risco
RA-721,2023,1,Feminino,8.683366667,0.43525369187795837,Risco Moderado
RA-746,2023,1,Masculino,6.517166667,0.5049589116604197,Risco Moderado
RA-1045,2023,1,Feminino,8.089033333,0.5870548267611632,Risco Moderado
RA-483,2023,1,Feminino,6.3972,0.884914822263247,Alto Risco
RA-1046,2023,1,Masculino,6.835833333,0.46168683037924435,Risco Moderado
RA-1047,2023,1,Masculino,7.848366667,0.7153564377987716,Alto Risco
RA-570,2023,1,Feminino,6.781033333,0.8284329345934693,Alto Risco
RA-1048,2023,1,Feminino,7.811366667,0.8114877651032824,Alto Risco
RA-1049,2023,1,Masculino,7.443366667,0.7329313107229433,Alto Risco
RA-1050,2023,1,Masculino,7.764366667,0.8424177429245818,Alto Risco
RA-1051,2023,1,Feminino,8.534866667,0.3442871588121598,Risco Moderado
RA-707,2023,1,Feminino,6.518,0.9077383841211701,Alto Risco
RA-1052,2023,1,Masculino,6.960333333,0.6076780502940089,Alto Risco
RA-580,2023,1,Feminino,8.4712,0.8728684559408612,Alto Risco
RA-581,2023,1,Masculino,7.7167,0.9656168776875033,Alto Risco
RA-735,2023,1,Feminino,7.184,0.8040813063636476,Alto Risco
RA-710,2023,1,Masculino,7.0582,0.8878145150674321,Alto Risco
RA-712,2023,1,Masculino,6.331533333,0.9045306996310422,Alto Risco
RA-549,2023,1,Masculino,7.0297,0.8350356206120424,Alto Risco
RA-679,2023,1,Masculino,6.138366667,0.8422936539296653,Alto Risco
RA-571,2023,1,Feminino,6.6097,0.7606977853612629,Alto Risco
RA-714,2023,1,Masculino,6.078666667,0.6800633220790867,Alto Risco
RA-737,2023,1,Feminino,8.048033333,0.06099170433404259,Baixo Risco
RA-577,2023,1,Feminino,7.219366667,0.8431054079194609,Alto Risco
RA-1053,2023,1,Masculino,7.776166667,0.47910717332853214,Risco Moderado
RA-731,2023,1,Feminino,6.7742,0.9246817499168668,Alto Risco
RA-552,2023,1,Masculino,5.248666667,0.9763897734182021,Alto Risco
RA-1054,2023,1,Masculino,7.459533333,0.8487514795281568,Alto Risco
RA-1055,2023,1,Masculino,5.9765,0.9672399847473274,Alto Risco
RA-597,2023,1,Masculino,8.49045,0.7681773386028419,Alto Risco
RA-624,2023,1,Masculino,8.270825,0.6571803756570875,Alto Risco
RA-776,2023,1,Feminino,5.567916667,0.9839898821917912,Alto Risco
RA-600,2023,1,Feminino,7.651658333,0.9122165492546503,Alto Risco
RA-1056,2023,1,Masculino,8.551741667,0.4774884517081868,Risco Moderado
RA-791,2023,1,Feminino,6.247916667,0.759486830010584,Alto Risco
RA-601,2023,1,Masculino,8.955783333,0.48700427350368336,Risco Moderado
RA-762,2023,1,Masculino,7.09945,0.7352462919315496,Alto Risco
RA-778,2023,1,Feminino,7.926825,0.91419984721312,Alto Risco
RA-628,2023,1,Masculino,8.370325,0.7544089143773377,Alto Risco
RA-606,2023,1,Masculino,7.402491667,0.8529438411527479,Alto Risco
RA-766,2023,1,Feminino,8.008408333,0.6568729505109574,Alto Risco
RA-607,2023,1,Masculino,7.333075,0.895489237129759,Alto Risco
RA-608,2023,1,Masculino,7.401741667,0.7915240011975355,Alto Risco
RA-788,2023,1,Masculino,7.806091667,0.8465998945041364,Alto Risco
RA-784,2023,1,Feminino,8.171366667,0.2140066138705534,Baixo Risco
RA-785,2023,1,Feminino,8.137866667,0.5236785928014662,Risco Moderado
RA-587,2023,1,Masculino,6.032033333,0.906108770653329,Alto Risco
RA-790,2023,1,Masculino,6.707666667,0.8079133935780568,Alto Risco
RA-663,2023,1,Masculino,6.969133333,0.845010332111658,Alto Risco
RA-664,2023,1,Feminino,8.0872,0.6063572577203522,Alto Risco
RA-761,2023,1,Masculino,8.219533333,0.8055651930628909,Alto Risco
RA-1057,2023,1,Feminino,8.4827,0.202200047055626,Baixo Risco
RA-629,2023,1,Feminino,8.013866667,0.4358097820140283,Risco Moderado
RA-832,2023,1,Masculino,8.2697,0.8917935551475717,Alto Risco
RA-594,2023,1,Masculino,6.702033333,0.7654949095997412,Alto Risco
RA-617,2023,1,Feminino,6.816166667,0.8307814220651537,Alto Risco
RA-767,2023,1,Masculino,7.3807,0.8119105950978732,Alto Risco
RA-1058,2023,1,Feminino,7.356533333,0.4843197195503039,Risco Moderado
RA-747,2023,1,Feminino,6.026366667,0.8361401550063389,Alto Risco
RA-827,2023,1,Feminino,7.419925,0.9383733801539252,Alto Risco
RA-1059,2023,1,Masculino,7.763741667,0.9410141859401976,Alto Risco
RA-612,2023,1,Feminino,8.410783333,0.8408474463737614,Alto Risco
RA-1060,2023,1,Masculino,7.095741667,0.6931275754979694,Alto Risco
RA-665,2023,1,Feminino,6.185658333,0.8317730074655054,Alto Risco
RA-829,2023,1,Feminino,8.532075,0.2431132794031559,Baixo Risco
RA-1061,2023,1,Masculino,8.196533333,0.5319779170704784,Risco Moderado
RA-1062,2023,1,Masculino,7.448841667,0.5975075998446338,Risco Moderado
RA-615,2023,1,Feminino,7.815658333,0.95322864398466,Alto Risco
RA-833,2023,1,Masculino,7.81295,0.9454522270901426,Alto Risco
RA-630,2023,1,Masculino,7.199991667,0.9137246946341904,Alto Risco
RA-752,2023,1,Feminino,8.073825,0.47541784152594924,Risco Moderado
RA-777,2023,1,Feminino,7.468125,0.8459156988302385,Alto Risco
RA-1063,2023,1,Masculino,7.490825,0.7424778174541655,Alto Risco
RA-764,2023,1,Masculino,7.682125,0.7099354141236648,Alto Risco
RA-1064,2023,1,Masculino,8.4777,0.6979368696095302,Alto Risco
RA-1065,2023,1,Feminino,8.03395,0.15463301810504793,Baixo Risco
RA-772,2023,1,Masculino,5.930166667,0.9818079389068698,Alto Risco
RA-781,2023,1,Feminino,8.209283333,0.8109252874500902,Alto Risco
RA-1066,2023,1,Feminino,7.262616667,0.8630533112758664,Alto Risco
RA-1067,2023,1,Masculino,6.541458333,0.6408814896270658,Alto Risco
RA-834,2023,1,Masculino,8.662616667,0.8676220307213116,Alto Risco
RA-722,2023,1,Feminino,7.3387,0.9147628454063856,Alto Risco
RA-1068,2023,1,Masculino,8.472533333,0.7057436648092612,Alto Risco
RA-796,2023,1,Feminino,7.462866667,0.830911360312927,Alto Risco
RA-1069,2023,1,Masculino,7.590033333,0.7838665535825008,Alto Risco
RA-797,2023,1,Masculino,7.373033333,0.9115831175503236,Alto Risco
RA-647,2023,1,Feminino,7.100566667,0.7278406668795594,Alto Risco
RA-814,2023,1,Masculino,8.367866667,0.7479583962072848,Alto Risco
RA-652,2023,1,Feminino,7.871033333,0.8978845129531501,Alto Risco
RA-816,2023,1,Feminino,8.5572,0.7168907746066883,Alto Risco
RA-640,2023,1,Feminino,6.1105,0.7842840690127957,Alto Risco
RA-810,2023,1,Masculino,7.782866667,0.855062333702847,Alto Risco
RA-643,2023,1,Masculino,7.389033333,0.8813071441008118,Alto Risco
RA-819,2023,1,Masculino,7.944833333,0.5985905683733571,Risco Moderado
RA-1070,2023,1,Masculino,6.939033333,0.6577387501531606,Alto Risco
RA-813,2023,1,Masculino,7.5867,0.5892599036353529,Risco Moderado
RA-636,2023,1,Masculino,6.836666667,0.8741587895994531,Alto Risco
RA-798,2023,1,Masculino,7.018033333,0.87472194654126,Alto Risco
RA-799,2023,1,Feminino,8.061533333,0.5858482327813935,Risco Moderado
RA-815,2023,1,Masculino,6.122166667,0.7878206605582916,Alto Risco
RA-637,2023,1,Feminino,8.109533333,0.7238031136385332,Alto Risco
RA-638,2023,1,Feminino,7.754866667,0.9189784514907996,Alto Risco
RA-801,2023,1,Masculino,6.8735,0.8356438541504441,Alto Risco
RA-802,2023,1,Masculino,8.126866667,0.7719697336954298,Alto Risco
RA-1071,2023,1,Masculino,6.414033333,0.6654605220388614,Alto Risco
RA-817,2023,1,Feminino,7.8597,0.7747088885023898,Alto Risco
RA-818,2023,1,Masculino,7.997366667,0.7760719961168762,Alto Risco
RA-804,2023,1,Masculino,7.2352,0.8594607639312288,Alto Risco
RA-645,2023,1,Feminino,7.613033333,0.8952694645418753,Alto Risco
RA-479,2023,2,Masculino,8.988866667,0.06919535731183173,Baixo Risco
RA-493,2023,2,Feminino,7.934366667,0.12040540984834562,Baixo Risco
RA-1072,2023,2,Masculino,8.0152,0.031992865647777556,Baixo Risco
RA-536,2023,2,Feminino,7.759533333,0.3353445200771182,Risco Moderado
RA-1073,2023,2,Feminino,6.384333333,0.7836359132089281,Alto Risco
RA-494,2023,2,Feminino,7.116633333,0.6327195480533552,Alto Risco
RA-496,2023,2,Masculino,6.603666667,0.8100655908238312,Alto Risco
RA-497,2023,2,Feminino,5.7191,0.9787869815284764,Alto Risco
RA-1074,2023,2,Feminino,6.195833333,0.6611694691980406,Alto Risco
RA-486,2023,2,Feminino,7.1043,0.0731996646959334,Baixo Risco
RA-1075,2023,2,Feminino,6.591333333,0.6593771182403089,Alto Risco
RA-578,2023,2,Masculino,9.013866667,0.0903645825082338,Baixo Risco
RA-513,2023,2,Masculino,8.297866667,0.01403774550072653,Baixo Risco
RA-487,2023,2,Feminino,8.988866667,0.0463341488275196,Baixo Risco
RA-1076,2023,2,Feminino,7.901033333,0.9208466360220309,Alto Risco
RA-490,2023,2,Feminino,7.429466667,0.32861608425477107,Risco Moderado
RA-491,2023,2,Masculino,7.560533333,0.5501963067745441,Risco Moderado
RA-1077,2023,2,Masculino,7.2115,0.6061677590359319,Alto Risco
RA-484,2023,2,Masculino,5.515466667,0.9821349725779546,Alto Risco
RA-508,2023,2,Masculino,7.671633333,0.5283616225783409,Risco Moderado
RA-495,2023,2,Masculino,7.417366667,0.7930557341597335,Alto Risco
RA-1078,2023,2,Masculino,6.472333333,0.5975171972698193,Risco Moderado
RA-340,2023,2,Masculino,7.059666667,0.8618400486387281,Alto Risco
RA-1079,2023,2,Masculino,6.916533333,0.5858907553929099,Risco Moderado
RA-1080,2023,2,Masculino,6.571966667,0.7713747508159826,Alto Risco
RA-1081,2023,2,Feminino,7.666033333,0.727794360986408,Alto Risco
RA-1082,2023,2,Feminino,7.1617,0.614544231979997,Alto Risco
RA-1083,2023,2,Feminino,8.2345,0.0330925188063956,Baixo Risco
RA-531,2023,2,Masculino,8.3252,0.043098020313166494,Baixo Risco
RA-1084,2023,2,Feminino,7.9948,0.7669234550030991,Alto Risco
RA-516,2023,2,Masculino,8.6807,0.02717547968914326,Baixo Risco
RA-348,2023,2,Masculino,6.817866667,0.46109649159112603,Risco Moderado
RA-1085,2023,2,Feminino,6.563833333,0.747815445368713,Alto Risco
RA-1086,2023,2,Feminino,7.2382,0.7071110505869664,Alto Risco
RA-1087,2023,2,Feminino,7.2067,0.6647721157968884,Alto Risco
RA-509,2023,2,Feminino,7.606033333,0.9278080942467013,Alto Risco
RA-499,2023,2,Masculino,7.8883,0.8015881125841361,Alto Risco
RA-500,2023,2,Feminino,8.427533333,0.018694025915638915,Baixo Risco
RA-1088,2023,2,Masculino,7.4717,0.7857112501445479,Alto Risco
RA-1089,2023,2,Feminino,7.9947,0.7274753050902704,Alto Risco
RA-1090,2023,2,Masculino,7.844033333,0.7384194632097314,Alto Risco
RA-503,2023,2,Masculino,8.4682,0.0485676388222625,Baixo Risco
RA-1091,2023,2,Masculino,8.032533333,0.5647717968960468,Risco Moderado
RA-1092,2023,2,Masculino,7.41,0.745731223184179,Alto Risco
RA-1093,2023,2,Masculino,8.197533333,0.18548102377046752,Baixo Risco
RA-1094,2023,2,Feminino,8.1779,0.12412544016658193,Baixo Risco
RA-1095,2023,2,Masculino,6.238,0.6915154900022588,Alto Risco
RA-324,2023,2,Feminino,7.6354,0.5871972391722445,Risco Moderado
RA-350,2023,2,Feminino,7.972033333,0.901730631546036,Alto Risco
RA-517,2023,2,Feminino,6.3104,0.832703495830449,Alto Risco
RA-325,2023,2,Masculino,6.243,0.6688814997295304,Alto Risco
RA-518,2023,2,Masculino,7.5762,0.4927145700993308,Risco Moderado
RA-530,2023,2,Masculino,7.653033333,0.06260977166668745,Baixo Risco
RA-524,2023,2,Masculino,7.331133333,0.7851988266370225,Alto Risco
RA-1096,2023,2,Feminino,8.615533333,0.2291133891250092,Baixo Risco
RA-526,2023,2,Masculino,8.0957,0.5468626353911359,Risco Moderado
RA-528,2023,2,Masculino,7.6892,0.8279632611335044,Alto Risco
RA-534,2023,2,Masculino,5.8385,0.9699490420266169,Alto Risco
RA-1097,2023,2,Masculino,6.9547,0.5430516561359268,Risco Moderado
RA-1098,2023,2,Feminino,7.2787,0.6222428698042193,Alto Risco
RA-506,2023,2,Masculino,7.750033333,0.884905847553728,Alto Risco
RA-1099,2023,2,Feminino,7.113533333,0.5739262579769774,Risco Moderado
RA-1100,2023,2,Masculino,8.261033333,0.04163356105089373,Baixo Risco
RA-1101,2023,2,Masculino,6.446666667,0.6108052922928064,Alto Risco
RA-1102,2023,2,Masculino,8.123033333,0.031834933977998185,Baixo Risco
RA-363,2023,2,Masculino,6.680833333,0.8339524794352128,Alto Risco
RA-1103,2023,2,Masculino,7.574866667,0.5346061814023447,Risco Moderado
RA-539,2023,2,Feminino,7.796866667,0.8919108182655376,Alto Risco
RA-540,2023,2,Feminino,8.216033333,0.011150810404191185,Baixo Risco
RA-574,2023,2,Masculino,7.878133333,0.5021624894350487,Risco Moderado
RA-369,2023,2,Masculino,6.0197,0.7740115579043761,Alto Risco
RA-375,2023,2,Masculino,7.070833333,0.6271070338495144,Alto Risco
RA-376,2023,2,Feminino,7.1392,0.7693766881674879,Alto Risco
RA-535,2023,2,Feminino,8.0027,0.021311638685952098,Baixo Risco
RA-547,2023,2,Feminino,6.467,0.8347542355728778,Alto Risco
RA-548,2023,2,Masculino,7.4322,0.7783591969640011,Alto Risco
RA-538,2023,2,Masculino,6.413466667,0.5606498890999042,Risco Moderado
RA-365,2023,2,Feminino,8.6587,0.19574702208667324,Baixo Risco
RA-559,2023,2,Masculino,7.947366667,0.9055973515055242,Alto Risco
RA-1104,2023,2,Feminino,7.265533333,0.8298908903584349,Alto Risco
RA-563,2023,2,Feminino,7.684133333,0.31540469845918273,Risco Moderado
RA-573,2023,2,Masculino,7.774366667,0.6797783487353491,Alto Risco
RA-551,2023,2,Feminino,7.075033333,0.6953387426232823,Alto Risco
RA-566,2023,2,Feminino,7.7227,0.8976498194193443,Alto Risco
RA-555,2023,2,Masculino,5.898133333,0.982018838314175,Alto Risco
RA-373,2023,2,Masculino,6.805,0.6937134165209876,Alto Risco
RA-1105,2023,2,Feminino,6.299166667,0.7037800016451181,Alto Risco
RA-546,2023,2,Feminino,6.031666667,0.8845671106170038,Alto Risco
RA-557,2023,2,Masculino,8.7717,0.1260469346808824,Baixo Risco
RA-1106,2023,2,Masculino,7.1642,0.5509306750314196,Risco Moderado
RA-558,2023,2,Masculino,6.615333333,0.5297297123267296,Risco Moderado
RA-560,2023,2,Masculino,4.932,0.9836559926565404,Alto Risco
RA-1107,2023,2,Feminino,7.9327,0.8366370576544182,Alto Risco
RA-1108,2023,2,Masculino,6.310833333,0.5728994555647908,Risco Moderado
RA-542,2023,2,Feminino,7.816533333,0.8905077506398008,Alto Risco
RA-543,2023,2,Feminino,7.971833333,0.6392243920799396,Alto Risco
RA-556,2023,2,Feminino,7.7482,0.7747722636066795,Alto Risco
RA-1109,2023,2,Masculino,6.277533333,0.6754945437915798,Alto Risco
RA-389,2023,2,Masculino,6.687,0.90884093192519,Alto Risco
RA-1110,2023,2,Feminino,7.248566667,0.7341455532450646,Alto Risco
RA-568,2023,2,Masculino,6.9647,0.6815834011665436,Alto Risco
RA-562,2023,2,Feminino,6.824833333,0.8404602692407281,Alto Risco
RA-1111,2023,2,Feminino,6.559166667,0.48963589347010017,Risco Moderado
RA-1112,2023,2,Masculino,7.088866667,0.6309255206035833,Alto Risco
RA-525,2023,2,Feminino,7.911366667,0.9466327994906005,Alto Risco
RA-357,2023,2,Masculino,8.2832,0.457971240049213,Risco Moderado
RA-583,2023,2,Feminino,7.838866667,0.8044916154455933,Alto Risco
RA-584,2023,2,Feminino,7.697533333,0.27794172058756406,Baixo Risco
RA-586,2023,2,Feminino,8.4242,0.04007828991851918,Baixo Risco
RA-1113,2023,2,Masculino,5.636666667,0.9712070803143211,Alto Risco
RA-413,2023,2,Feminino,6.803633333,0.5284453403853383,Risco Moderado
RA-599,2023,2,Masculino,8.532866667,0.1748030380389482,Baixo Risco
RA-1114,2023,2,Feminino,7.5667,0.5506092624369756,Risco Moderado
RA-401,2023,2,Feminino,6.363666667,0.7998476558288691,Alto Risco
RA-1115,2023,2,Feminino,6.474,0.6580145477362207,Alto Risco
RA-1116,2023,2,Masculino,6.956533333,0.5110533375669732,Risco Moderado
RA-604,2023,2,Feminino,8.548033333,0.05202623730796731,Baixo Risco
RA-605,2023,2,Feminino,7.709366667,0.834437264299715,Alto Risco
RA-668,2023,2,Masculino,6.017933333,0.5760756140833887,Risco Moderado
RA-1117,2023,2,Feminino,8.382366667,0.02375317243494327,Baixo Risco
RA-1118,2023,2,Feminino,7.163833333,0.5732536332198311,Risco Moderado
RA-610,2023,2,Feminino,8.2857,0.04757534415957697,Baixo Risco
RA-409,2023,2,Feminino,7.621466667,0.9034294205903758,Alto Risco
RA-466,2023,2,Masculino,6.595533333,0.4638430497725577,Risco Moderado
RA-760,2023,2,Masculino,6.548333333,0.5683112404824685,Risco Moderado
RA-404,2023,2,Feminino,6.7093,0.7029566434331679,Alto Risco
RA-590,2023,2,Feminino,7.647666667,0.4237310027959384,Risco Moderado
RA-469,2023,2,Feminino,7.482533333,0.842127028684478,Alto Risco
RA-1119,2023,2,Feminino,7.192,0.64218314592724,Alto Risco
RA-1120,2023,2,Feminino,9.103366667,0.22366778326135747,Baixo Risco
RA-472,2023,2,Feminino,6.6858,0.505973793596279,Risco Moderado
RA-1121,2023,2,Masculino,8.049,0.05586355233192422,Baixo Risco
RA-1122,2023,2,Masculino,7.3715,0.46590187521952137,Risco Moderado
RA-438,2023,2,Masculino,6.9883,0.5198697391365749,Risco Moderado
RA-408,2023,2,Feminino,7.242133333,0.6634643680847134,Alto Risco
RA-1123,2023,2,Masculino,6.9565,0.49141433135794066,Risco Moderado
RA-1124,2023,2,Feminino,6.667866667,0.549589293427697,Risco Moderado
RA-623,2023,2,Masculino,7.8307,0.8380221892315842,Alto Risco
RA-661,2023,2,Masculino,6.846333333,0.5913847809374972,Risco Moderado
RA-626,2023,2,Masculino,7.231033333,0.7265121887343823,Alto Risco
RA-433,2023,2,Masculino,6.5982,0.5618199959477332,Risco Moderado
RA-614,2023,2,Masculino,8.2282,0.21542637654760524,Baixo Risco
RA-434,2023,2,Masculino,7.069766667,0.6412513065020969,Alto Risco
RA-603,2023,2,Masculino,6.748833333,0.6158138650108888,Alto Risco
RA-436,2023,2,Masculino,5.322366667,0.9839661667798517,Alto Risco
RA-616,2023,2,Masculino,5.612,0.976179411014652,Alto Risco
RA-437,2023,2,Masculino,6.947366667,0.4811882679844106,Risco Moderado
RA-1125,2023,2,Feminino,6.655366667,0.3673757510477307,Risco Moderado
RA-619,2023,2,Feminino,7.891366667,0.6108685803690412,Alto Risco
RA-620,2023,2,Masculino,7.043666667,0.6069743043049501,Alto Risco
RA-1126,2023,2,Feminino,,0.7342776321500855,Alto Risco
RA-1127,2023,2,Feminino,8.3167,0.04241716209510432,Baixo Risco
RA-1128,2023,2,Masculino,6.404533333,0.42498745406098415,Risco Moderado
RA-1129,2023,2,Masculino,7.309333333,0.6306244311875019,Alto Risco
RA-1130,2023,2,Masculino,8.0037,0.01891510333325282,Baixo Risco
RA-1131,2023,2,Feminino,8.316133333,0.43438296559931516,Risco Moderado
RA-1132,2023,2,Masculino,6.829533333,0.505592244169822,Risco Moderado
RA-1133,2023,2,Feminino,8.600033333,0.17151265601111332,Baixo Risco
RA-1134,2023,2,Masculino,7.769866667,0.653164370148295,Alto Risco
RA-618,2023,2,Masculino,6.4745,0.7312089365753156,Alto Risco
RA-631,2023,2,Masculino,5.954666667,0.9654345156756762,Alto Risco
RA-646,2023,2,Masculino,8.3547,0.6869206617117886,Alto Risco
RA-451,2023,2,Feminino,8.386033333,0.48286469212475086,Risco Moderado
RA-1135,2023,2,Masculino,7.453833333,0.5459267048604481,Risco Moderado
RA-649,2023,2,Feminino,7.579533333,0.8140142003980003,Alto Risco
RA-651,2023,2,Feminino,7.332,0.3958571029134198,Risco Moderado
RA-1136,2023,2,Feminino,6.7351,0.6194924272281646,Alto Risco
RA-653,2023,2,Feminino,7.385666667,0.7886943881842801,Alto Risco
RA-456,2023,2,Feminino,7.518,0.5048558146682556,Risco Moderado
RA-655,2023,2,Feminino,8.3198,0.598096749622154,Risco Moderado
RA-656,2023,2,Feminino,6.780833333,0.6345770442641241,Alto Risco
RA-657,2023,2,Feminino,8.3532,0.5188104241374685,Risco Moderado
RA-644,2023,2,Feminino,6.897033333,0.6333768479916594,Alto Risco
RA-461,2023,2,Feminino,7.2379,0.7467417401596776,Alto Risco
RA-632,2023,2,Feminino,7.8768,0.48997119773709846,Risco Moderado
RA-633,2023,2,Feminino,6.6552,0.7489286255860166,Alto Risco
RA-1137,2023,2,Feminino,8.743366667,0.05504000105421133,Baixo Risco
RA-1138,2023,2,Feminino,8.3472,0.3668310841314755,Risco Moderado
RA-1139,2023,2,Masculino,7.6647,0.4712905219489114,Risco Moderado
RA-1140,2023,2,Feminino,7.703533333,0.4530404788976014,Risco Moderado
RA-445,2023,2,Masculino,7.9087,0.7913857455791815,Alto Risco
RA-1141,2023,2,Feminino,7.2757,0.47179226984372613,Risco Moderado
RA-639,2023,2,Feminino,7.5853,0.6405678408004035,Alto Risco
RA-1142,2023,2,Feminino,9.175033333,0.2559993478837864,Baixo Risco
RA-642,2023,2,Feminino,8.416866667,0.041973013705929575,Baixo Risco
RA-658,2023,2,Feminino,8.438533333,0.0736008816767424,Baixo Risco
RA-588,2023,2,Feminino,8.3527,0.014908734381718278,Baixo Risco
RA-662,2023,2,Feminino,6.733566667,0.6147114292880428,Alto Risco
RA-403,2023,2,Masculino,7.716366667,0.8684643379429345,Alto Risco
RA-591,2023,2,Masculino,7.1472,0.6194444441659648,Alto Risco
RA-592,2023,2,Feminino,7.935466667,0.517032342811171,Risco Moderado
RA-602,2023,2,Masculino,8.5592,0.8395628774331177,Alto Risco
RA-666,2023,2,Masculino,8.720366667,0.12681742511588429,Baixo Risco
RA-667,2023,2,Masculino,6.774866667,0.6060899470218045,Alto Risco
RA-422,2023,2,Masculino,5.57,0.9771350545378388,Alto Risco
RA-595,2023,2,Masculino,5.078666667,0.9933082641142802,Alto Risco
RA-423,2023,2,Feminino,6.607533333,0.42978601995138643,Risco Moderado
RA-669,2023,2,Masculino,7.345033333,0.48014739339799667,Risco Moderado
RA-670,2023,2,Feminino,8.6067,0.18154191850156165,Baixo Risco
RA-609,2023,2,Masculino,6.463033333,0.683697589805553,Alto Risco
RA-326,2023,3,Feminino,8.65075,0.05094514237681132,Baixo Risco
RA-179,2023,3,Masculino,8.437641667,0.06871667044970509,Baixo Risco
RA-1143,2023,3,Feminino,6.445933333,0.40383308080520375,Risco Moderado
RA-330,2023,3,Feminino,6.084875,0.7955177879186417,Alto Risco
RA-332,2023,3,Masculino,8.002591667,0.6093723973317553,Alto Risco
RA-199,2023,3,Masculino,7.892341667,0.7432634234755678,Alto Risco
RA-1144,2023,3,Feminino,7.410625,0.2262339950360502,Baixo Risco
RA-352,2023,3,Masculino,7.840341667,0.4950552615340189,Risco Moderado
RA-1145,2023,3,Feminino,7.484375,0.13659378399300914,Baixo Risco
RA-1146,2023,3,Feminino,6.689583333,0.6845275625637743,Alto Risco
RA-331,2023,3,Feminino,7.039791667,0.4438166740403073,Risco Moderado
RA-227,2023,3,Masculino,7.722125,0.4849323840243612,Risco Moderado
